860,3,0,1000007
861,3,0,1000007
862,3,0,1000007
863,3,0,1000007
864,3,0,1000007
865,3,0,1000007
866,3,0,1000007
867,3,0,1000007
868,3,0,1000007
869,3,0,1000007
870,3,0,1000007
871,3,0,1000007
872,3,0,1000007
873,3,0,1000007
874,3,0,1000007
875,3,0,1000007
876,3,0,1000007
877,3,0,1000007
878,3,0,1000007
879,3,0,1000007
880,3,0,1000007
881,3,0,1000007
882,3,0,1000007
883,3,0,1000007
884,3,0,1000007
885,3,0,1000007
886,3,0,1000007
887,3,0,1000007
888,3,0,1000007
889,3,0,1000007
890,3,0,1000007
891,3,0,1000007
892,3,0,1000007
893,3,0,1000007
894,3,0,1000007
895,3,0,1000007
896,3,0,1000007
897,3,0,1000007
898,3,0,1000007
899,3,0,1000007
900,3,0,1000007
901,3,0,1000007
902,3,0,1000007
903,3,0,1000007
904,3,0,1000007
905,3,0,1000007
906,3,0,1000007
907,3,0,1000007
908,3,0,1000007
909,3,0,1000007
910,3,0,1000007
911,3,0,1000007
912,3,0,1000007
913,3,0,1000007
914,3,0,1000007
915,3,0,1000007
916,3,0,1000007
917,3,0,1000007
918,3,0,1000007
919,3,0,1000007
920,3,0,1000007
921,3,0,1000007
922,3,0,1000007
923,3,0,1000007
924,3,0,1000007
925,3,0,1000007
926,3,0,1000007
927,3,0,1000007
928,3,0,1000007
929,3,0,1000007
930,3,0,1000007
931,3,0,1000007
932,3,0,1000007
933,3,0,1000007
934,3,0,1000007
935,3,0,1000007
936,3,0,1000007
937,3,0,1000007
938,3,0,1000007
939,3,0,1000007
940,3,0,1000007
941,3,0,1000007
942,3,0,1000007
943,3,0,1000007
944,3,0,1000007
945,3,0,1000007
946,3,0,1000007
947,3,0,1000007
948,3,0,1000007
949,3,0,1000007
950,3,0,1000007
951,3,0,1000007
952,3,0,1000007
953,3,0,1000007
954,3,0,1000007
955,3,0,1000007
956,3,0,1000007
957,3,0,1000007
958,3,0,1000007
959,3,0,1000007
960,3,0,1000007
961,3,0,1000007
962,3,0,1000007
963,3,0,1000007
964,3,0,1000007
965,3,0,1000007
966,3,0,1000007
967,3,0,1000007
968,3,0,1000007
969,3,0,1000007
970,3,0,1000007
971,3,0,1000007
972,3,0,1000007
973,3,0,1000007
974,3,0,1000007
975,3,0,1000007
976,3,0,1000007
977,3,0,1000007
978,3,0,1000007
979,3,0,1000007
980,3,0,1000007
981,3,0,1000007
982,3,0,1000007
983,3,0,1000007
984,3,0,1000007
985,3,0,1000007
986,3,0,1000007
987,3,0,1000007
988,3,0,1000007
989,3,0,1000007
990,3,0,1000007
991,3,0,1000007
992,3,0,1000007
993,3,0,1000007
994,3,0,1000007
995,3,0,1000007
996,3,0,1000007
997,3,0,1000007
998,3,0,1000007
999,3,0,1000007
1000,3,0,1000007
